"tall","all_regi","all_enty","all_enty_1","all_te","Val"
"2045","NEU","pecoal","seel","pc",1.25483753228104E-5
"2045","NEU","pecoal","seel","pcc",7E-8
"2045","NEU","pecoal","seel","pco",7E-8
"2045","NEU","pecoal","seel","coalchp",1.14314506634632E-6
"2045","NEU","pecoal","seh2","coalh2",8.63878237140003E-8
"2045","NEU","pecoal","seh2","coalh2c",8.33848387468172E-8
"2045","NEU","pecoal","segafos","coalgas",1.77681597330529E-7
"2045","NEU","pecoal","sehe","coalhp",9.25944685922895E-8
"2045","NEU","peur","seel","tnrs",0.00111252359273174
"2045","NEU","peur","seel","fnrs",0
"2045","NEU","pegeo","seel","geohdr",0.00450438274122375
"2045","NEU","pegeo","sehe","geohe",4E-8
"2045","NEU","pehyd","seel","hydro",0.0384046021142776
"2045","NEU","pewin","seel","wind",0.0207186779030747
"2045","NEU","pewin","seel","windoff",0.00423123777367494
"2045","NEU","pesol","seel","spv",0.0262119710470337
"2045","NEU","pesol","seel","csp",9.61154747939656E-6
"2045","NEU","pesol","sehe","solhe",0
"2045","NEU","pebiolc","seliqbio","bioftrec",0.0152552479907181
"2045","NEU","pebiolc","seliqbio","bioftcrec",5.33098621038488E-6
"2045","NEU","pebiolc","seliqbio","bioethl",1.29627384291364E-7
"2045","NEU","pebiolc","sesobio","biotr",0.000124181129987539
"2045","NEU","pebiolc","sesobio","biotrmod",0.00157366206858766
"2045","NEU","pebiolc","seel","biochp",0.000107340617400622
"2045","NEU","pebiolc","seel","bioigcc",9.68092710440046E-5
"2045","NEU","pebiolc","seel","bioigccc",8.52114950688452E-8
"2045","NEU","pebiolc","seh2","bioh2",9.63770109404871E-8
"2045","NEU","pebiolc","seh2","bioh2c",9E-8
"2045","NEU","pebiolc","segabio","biogas",3.33334011122934E-5
"2045","NEU","pebiolc","segabio","biogasc",0
"2045","NEU","pebiolc","sehe","biohp",5.5062797056914E-5
"2045","NEU","pebios","seliqbio","bioeths",7.16956758E-7
"2045","NEU","pebioil","seliqbio","biodiesel",1.74303034733333E-5
"2045","NEU","seel","seh2","elh2",0.000761049218258041
"2045","NEU","seel","seh2","elh2VRE",0
"2045","NEU","seh2","seliqsyn","MeOH",0.0210840262293953
"2045","NEU","seh2","seel","h2turb",0.000110915130631389
"2045","NEU","seh2","seel","h2turbVRE",0.000570786913693531
"2045","NEU","seh2","segasyn","h22ch4",9E-8
"2045","MEA","peoil","seliqfos","refliq",0.403507750268677
"2045","MEA","peoil","seel","dot",2.5E-8
"2045","MEA","pegas","seliqfos","gasftrec",0
"2045","MEA","pegas","seliqfos","gasftcrec",0
"2045","MEA","pegas","seel","ngcc",0.173400142903353
"2045","MEA","pegas","seel","ngccc",6.11393402003529E-8
"2045","MEA","pegas","seel","ngt",3.6E-9
"2045","MEA","pegas","seel","gaschp",0.00152989617633134
"2045","MEA","pegas","seh2","gash2",0.242799232799606
"2045","MEA","pegas","seh2","gash2c",0.443272545838522
"2045","MEA","pegas","segafos","gastr",0.216363623830901
"2045","MEA","pegas","sehe","gashp",0.0140511909730176
"2045","MEA","pecoal","seliqfos","coalftrec",1.22425862941844E-7
"2045","MEA","pecoal","seliqfos","coalftcrec",1.60085271137571E-7
"2045","MEA","pecoal","sesofos","coaltr",0.25358550085417
"2045","MEA","pecoal","seel","igcc",6.5E-8
"2045","MEA","pecoal","seel","igccc",7E-8
"2045","MEA","pecoal","seel","pc",1.15483101337704E-5
"2045","MEA","pecoal","seel","pcc",7E-8
"2045","MEA","pecoal","seel","pco",7E-8
"2045","MEA","pecoal","seel","coalchp",6E-8
"2045","MEA","pecoal","seh2","coalh2",8E-8
"2045","MEA","pecoal","seh2","coalh2c",8.38631363168746E-8
"2045","MEA","pecoal","segafos","coalgas",3.38802642105288E-7
"2045","MEA","pecoal","sehe","coalhp",4E-8
"2045","MEA","peur","seel","tnrs",0.00414599392298255
"2045","MEA","peur","seel","fnrs",0
"2045","MEA","pegeo","seel","geohdr",9.66189093259524E-6
"2045","MEA","pegeo","sehe","geohe",4E-8
"2045","MEA","pehyd","seel","hydro",0.0089175017387308
"2045","MEA","pewin","seel","wind",0.0685542927107388
"2045","MEA","pewin","seel","windoff",0.0107980474509833
"2045","MEA","pesol","seel","spv",0.184697504068216
"2045","MEA","pesol","seel","csp",0.00259757698607795
"2045","MEA","pesol","sehe","solhe",0
"2045","MEA","pebiolc","seliqbio","bioftrec",9.02522493433047E-5
"2045","MEA","pebiolc","seliqbio","bioftcrec",1.71385407923753E-7
"2045","MEA","pebiolc","seliqbio","bioethl",1.29627384291364E-7
"2045","MEA","pebiolc","sesobio","biotr",0.000413136521777111
"2045","MEA","pebiolc","sesobio","biotrmod",0.0215112791363707
"2045","MEA","pebiolc","seel","biochp",0.000237994609946295
"2045","MEA","pebiolc","seel","bioigcc",4.40160417954052E-5
"2045","MEA","pebiolc","seel","bioigccc",1.35213788123168E-7
"2045","MEA","pebiolc","seh2","bioh2",9E-8
"2045","MEA","pebiolc","seh2","bioh2c",9E-8
"2045","MEA","pebiolc","segabio","biogas",9.1E-8
"2045","MEA","pebiolc","segabio","biogasc",0
"2045","MEA","pebiolc","sehe","biohp",0.00210729636255485
"2045","MEA","pebios","seliqbio","bioeths",0
"2045","MEA","pebioil","seliqbio","biodiesel",0
"2045","MEA","seel","seh2","elh2",0.0052846421761228
"2045","MEA","seel","seh2","elh2VRE",0
"2045","MEA","seh2","seliqsyn","MeOH",0.433371836632642
"2045","MEA","seh2","seel","h2turb",0.00324432516809538
"2045","MEA","seh2","seel","h2turbVRE",0.0039634816320921
"2045","MEA","seh2","segasyn","h22ch4",9E-8
"2045","REF","peoil","seliqfos","refliq",0.233323966013139
"2045","REF","peoil","seel","dot",2.5E-8
"2045","REF","pegas","seliqfos","gasftrec",0
"2045","REF","pegas","seliqfos","gasftcrec",0
"2045","REF","pegas","seel","ngcc",0.0696786621303712
"2045","REF","pegas","seel","ngccc",1.17572407820838E-7
"2045","REF","pegas","seel","ngt",0.000503492005487473
"2045","REF","pegas","seel","gaschp",0.0247482505975634
"2045","REF","pegas","seh2","gash2",0.0601541383803135
"2045","REF","pegas","seh2","gash2c",0.0683313382703543
"2045","REF","pegas","segafos","gastr",0.144990170627132
"2045","REF","pegas","sehe","gashp",0.000553439115050097
"2045","REF","pecoal","seliqfos","coalftrec",0.003317181167222
"2045","REF","pecoal","seliqfos","coalftcrec",9.85917459447595E-6
"2045","REF","pecoal","sesofos","coaltr",0.117853042883721
"2045","REF","pecoal","seel","igcc",9.80459685576191E-6
"2045","REF","pecoal","seel","igccc",1.38339822655256E-7
"2045","REF","pecoal","seel","pc",1.8270103268867E-5
"2045","REF","pecoal","seel","pcc",1.38339822655256E-7
"2045","REF","pecoal","seel","pco",1.38339822655256E-7
"2045","REF","pecoal","seel","coalchp",0.0219408673956879
"2045","REF","pecoal","seh2","coalh2",8.52461692968604E-8
"2045","REF","pecoal","seh2","coalh2c",0.000721654867462699
"2045","REF","pecoal","segafos","coalgas",1.49724677555736E-6
"2045","REF","pecoal","sehe","coalhp",0.000820386813927674
"2045","REF","peur","seel","tnrs",0.0200188027367741
"2045","REF","peur","seel","fnrs",0
"2045","REF","pegeo","seel","geohdr",0.00025368
"2045","REF","pegeo","sehe","geohe",4.56320022339874E-8
"2045","REF","pehyd","seel","hydro",0.0269435044403519
"2045","REF","pewin","seel","wind",0.0310108507973491
"2045","REF","pewin","seel","windoff",0.00593889473516532
"2045","REF","pesol","seel","spv",0.0575366027301064
"2045","REF","pesol","seel","csp",0.0017159686975841
"2045","REF","pesol","sehe","solhe",0
"2045","REF","pebiolc","seliqbio","bioftrec",0.000364252630254418
"2045","REF","pebiolc","seliqbio","bioftcrec",7.92229195826339E-5
"2045","REF","pebiolc","seliqbio","bioethl",1.69502051792723E-7
"2045","REF","pebiolc","sesobio","biotr",3.30911079479303E-5
"2045","REF","pebiolc","sesobio","biotrmod",0.000465750644391926
"2045","REF","pebiolc","seel","biochp",0.0102934871102774
"2045","REF","pebiolc","seel","bioigcc",7.02224072283656E-8
"2045","REF","pebiolc","seel","bioigccc",1.38339822655256E-7
"2045","REF","pebiolc","seh2","bioh2",9.17090103005293E-8
"2045","REF","pebiolc","seh2","bioh2c",1.76358611731257E-7
"2045","REF","pebiolc","segabio","biogas",9.1E-8
"2045","REF","pebiolc","segabio","biogasc",0
"2045","REF","pebiolc","sehe","biohp",0.0164077156439877
"2045","REF","pebios","seliqbio","bioeths",0
"2045","REF","pebioil","seliqbio","biodiesel",4.0744978092E-5
"2045","REF","seel","seh2","elh2",0.000893636763697611
"2045","REF","seel","seh2","elh2VRE",0
"2045","REF","seh2","seliqsyn","MeOH",0.0653736539604686
"2045","REF","seh2","seel","h2turb",0.00167075467274052
"2045","REF","seh2","seel","h2turbVRE",0.000670227572773208
"2045","REF","seh2","segasyn","h22ch4",9E-8
"2045","CAZ","peoil","seliqfos","refliq",0.0861028741194363
"2045","CAZ","peoil","seel","dot",2.51420855733725E-8
"2045","CAZ","pegas","seliqfos","gasftrec",0
"2045","CAZ","pegas","seliqfos","gasftcrec",0
"2045","CAZ","pegas","seel","ngcc",2.11439762482601E-6
"2045","CAZ","pegas","seel","ngccc",6E-8
"2045","CAZ","pegas","seel","ngt",3.6E-9
"2045","CAZ","pegas","seel","gaschp",1.14767242295951E-7
"2045","CAZ","pegas","seh2","gash2",2.2792685650214E-7
"2045","CAZ","pegas","seh2","gash2c",0.0131789239644996
"2045","CAZ","pegas","segafos","gastr",0.0182864008300777
"2045","CAZ","pegas","sehe","gashp",4.15433317064503E-8
"2045","CAZ","pecoal","seliqfos","coalftrec",8.89978514493592E-7
"2045","CAZ","pecoal","seliqfos","coalftcrec",3.70936871894776E-6
"2045","CAZ","pecoal","sesofos","coaltr",0.00173444087222301
"2045","CAZ","pecoal","seel","igcc",6.5E-8
"2045","CAZ","pecoal","seel","igccc",7E-8
"2045","CAZ","pecoal","seel","pc",2.84832683103561E-6
"2045","CAZ","pecoal","seel","pcc",7E-8
"2045","CAZ","pecoal","seel","pco",7E-8
"2045","CAZ","pecoal","seel","coalchp",5.20669296931944E-7
"2045","CAZ","pecoal","seh2","coalh2",9.08349313801354E-8
"2045","CAZ","pecoal","seh2","coalh2c",1.5066849048242E-7
"2045","CAZ","pecoal","segafos","coalgas",2.13835695255708E-7
"2045","CAZ","pecoal","sehe","coalhp",4E-8
"2045","CAZ","peur","seel","tnrs",0.0039718495085336
"2045","CAZ","peur","seel","fnrs",0
"2045","CAZ","pegeo","seel","geohdr",0.00391076551650701
"2045","CAZ","pegeo","sehe","geohe",0.00132873411213691
"2045","CAZ","pehyd","seel","hydro",0.0543161116301462
"2045","CAZ","pewin","seel","wind",0.0174724048473177
"2045","CAZ","pewin","seel","windoff",0.0132045644458166
"2045","CAZ","pesol","seel","spv",0.0331602157608043
"2045","CAZ","pesol","seel","csp",1.25153407957005E-5
"2045","CAZ","pesol","sehe","solhe",0
"2045","CAZ","pebiolc","seliqbio","bioftrec",0.000456148766175778
"2045","CAZ","pebiolc","seliqbio","bioftcrec",0.0373721217473359
"2045","CAZ","pebiolc","seliqbio","bioethl",9.63770109404872E-8
"2045","CAZ","pebiolc","sesobio","biotr",2.298008568597E-10
"2045","CAZ","pebiolc","sesobio","biotrmod",0.00936751115560846
"2045","CAZ","pebiolc","seel","biochp",8.1140041800286E-6
"2045","CAZ","pebiolc","seel","bioigcc",0.000871742399338584
"2045","CAZ","pebiolc","seel","bioigccc",0.000356455559969029
"2045","CAZ","pebiolc","seh2","bioh2",9.63770109404872E-8
"2045","CAZ","pebiolc","seh2","bioh2c",0.00282270294154299
"2045","CAZ","pebiolc","segabio","biogas",9.97917718269531E-5
"2045","CAZ","pebiolc","segabio","biogasc",0
"2045","CAZ","pebiolc","sehe","biohp",0.00241978729983732
"2045","CAZ","pebios","seliqbio","bioeths",0.00103445655768
"2045","CAZ","pebioil","seliqbio","biodiesel",0.000201255962544
"2045","CAZ","seel","seh2","elh2",0.000739448892078563
"2045","CAZ","seel","seh2","elh2VRE",0
"2045","CAZ","seh2","seliqsyn","MeOH",0.00324800640503995
"2045","CAZ","seh2","seel","h2turb",7.92446435579185E-5
"2045","CAZ","seh2","seel","h2turbVRE",0.000554586669058922
"2045","CAZ","seh2","segasyn","h22ch4",9E-8
"2045","CHA","peoil","seliqfos","refliq",0.841344114568137
"2045","CHA","peoil","seel","dot",2.5E-8
"2045","CHA","pegas","seliqfos","gasftrec",0
"2045","CHA","pegas","seliqfos","gasftcrec",0
"2045","CHA","pegas","seel","ngcc",3.46599430912631E-7
"2045","CHA","pegas","seel","ngccc",1.13001367861815E-7
"2045","CHA","pegas","seel","ngt",0.00246295664289668
"2045","CHA","pegas","seel","gaschp",0.0686899444447348
"2045","CHA","pegas","seh2","gash2",0.00281068683283607
"2045","CHA","pegas","seh2","gash2c",1.69502051792723E-7
"2045","CHA","pegas","segafos","gastr",0.30134848339252
"2045","CHA","pegas","sehe","gashp",6.64554028786564E-6
"2045","CHA","pecoal","seliqfos","coalftrec",0.0203200081679587
"2045","CHA","pecoal","seliqfos","coalftcrec",5.08892156900659E-6
"2045","CHA","pecoal","sesofos","coaltr",0.518966663896497
"2045","CHA","pecoal","seel","igcc",0.0025533575663976
"2045","CHA","pecoal","seel","igccc",7E-8
"2045","CHA","pecoal","seel","pc",0.0352083117239622
"2045","CHA","pecoal","seel","pcc",7E-8
"2045","CHA","pecoal","seel","pco",7E-8
"2045","CHA","pecoal","seel","coalchp",0.00328639489335894
"2045","CHA","pecoal","seh2","coalh2",0.0489217555988821
"2045","CHA","pecoal","seh2","coalh2c",0.0172968445010222
"2045","CHA","pecoal","segafos","coalgas",8.85667285585334E-6
"2045","CHA","pecoal","sehe","coalhp",0.013247677796725
"2045","CHA","peur","seel","tnrs",0.106010696700051
"2045","CHA","peur","seel","fnrs",0
"2045","CHA","pegeo","seel","geohdr",9.513E-5
"2045","CHA","pegeo","sehe","geohe",2.87908355710885E-5
"2045","CHA","pehyd","seel","hydro",0.209901451038856
"2045","CHA","pewin","seel","wind",0.336659362605046
"2045","CHA","pewin","seel","windoff",0.0345324238167326
"2045","CHA","pesol","seel","spv",0.499084640882204
"2045","CHA","pesol","seel","csp",0.000126507621454895
"2045","CHA","pesol","sehe","solhe",0
"2045","CHA","pebiolc","seliqbio","bioftrec",0.0671771949621846
"2045","CHA","pebiolc","seliqbio","bioftcrec",0.000172905914614962
"2045","CHA","pebiolc","seliqbio","bioethl",1.69502051792723E-7
"2045","CHA","pebiolc","sesobio","biotr",0.000729339178473354
"2045","CHA","pebiolc","sesobio","biotrmod",0.0290257335846387
"2045","CHA","pebiolc","seel","biochp",0.00398665682328244
"2045","CHA","pebiolc","seel","bioigcc",0.00322096344326502
"2045","CHA","pebiolc","seel","bioigccc",1.35213788123168E-7
"2045","CHA","pebiolc","seh2","bioh2",1.69501882290671E-7
"2045","CHA","pebiolc","seh2","bioh2c",1.69502051792723E-7
"2045","CHA","pebiolc","segabio","biogas",0.00549140077800942
"2045","CHA","pebiolc","segabio","biogasc",0
"2045","CHA","pebiolc","sehe","biohp",0.0483455532586363
"2045","CHA","pebios","seliqbio","bioeths",0.00256851
"2045","CHA","pebioil","seliqbio","biodiesel",0.000694724347090667
"2045","CHA","seel","seh2","elh2",0.0198281943693541
"2045","CHA","seel","seh2","elh2VRE",0
"2045","CHA","seh2","seliqsyn","MeOH",9E-8
"2045","CHA","seh2","seel","h2turb",0.00736536466765964
"2045","CHA","seh2","seel","h2turbVRE",0.0148711457770156
"2045","CHA","seh2","segasyn","h22ch4",9E-8
"2045","IND","peoil","seliqfos","refliq",0.699394990353575
"2045","IND","peoil","seel","dot",2.5E-8
"2045","IND","pegas","seliqfos","gasftrec",0
"2045","IND","pegas","seliqfos","gasftcrec",0
"2045","IND","pegas","seel","ngcc",3.1292623282319E-6
"2045","IND","pegas","seel","ngccc",1.19427289357719E-7
"2045","IND","pegas","seel","ngt",0.00202096272287914
"2045","IND","pegas","seel","gaschp",1.03584587206664E-7
"2045","IND","pegas","seh2","gash2",9E-8
"2045","IND","pegas","seh2","gash2c",1.79140934036579E-7
"2045","IND","pegas","segafos","gastr",0.100523942653371
"2045","IND","pegas","sehe","gashp",7.53342452412101E-8
"2045","IND","pecoal","seliqfos","coalftrec",0.000140277285154611
"2045","IND","pecoal","seliqfos","coalftcrec",7.21116223001768E-6
"2045","IND","pecoal","sesofos","coaltr",0.436728033045939
"2045","IND","pecoal","seel","igcc",0.000135494278165275
"2045","IND","pecoal","seel","igccc",1.39608335682752E-7
"2045","IND","pecoal","seel","pc",5.8917700985262E-5
"2045","IND","pecoal","seel","pcc",1.39608335682752E-7
"2045","IND","pecoal","seel","pco",1.39608335682752E-7
"2045","IND","pecoal","seel","coalchp",1.15897532677001E-7
"2045","IND","pecoal","seh2","coalh2",0.0429285750868549
"2045","IND","pecoal","seh2","coalh2c",0.00428558211994793
"2045","IND","pecoal","segafos","coalgas",0.000351754652760555
"2045","IND","pecoal","sehe","coalhp",0.00662469642427688
"2045","IND","peur","seel","tnrs",0.100657083059672
"2045","IND","peur","seel","fnrs",0
"2045","IND","pegeo","seel","geohdr",1E-5
"2045","IND","pegeo","sehe","geohe",0.000293242960954741
"2045","IND","pehyd","seel","hydro",0.0299558900003743
"2045","IND","pewin","seel","wind",0.158767670667623
"2045","IND","pewin","seel","windoff",0.010920812337456
"2045","IND","pesol","seel","spv",0.257300017846885
"2045","IND","pesol","seel","csp",0.00321061526116917
"2045","IND","pesol","sehe","solhe",0
"2045","IND","pebiolc","seliqbio","bioftrec",9.36858402384666E-8
"2045","IND","pebiolc","seliqbio","bioftcrec",1.81131388859207E-7
"2045","IND","pebiolc","seliqbio","bioethl",9.17090103005294E-8
"2045","IND","pebiolc","sesobio","biotr",0.0999041162228297
"2045","IND","pebiolc","sesobio","biotrmod",0.00136163462426557
"2045","IND","pebiolc","seel","biochp",0.002311266824935
"2045","IND","pebiolc","seel","bioigcc",0.0035256272954523
"2045","IND","pebiolc","seel","bioigccc",1.39608196074416E-7
"2045","IND","pebiolc","seh2","bioh2",9E-8
"2045","IND","pebiolc","seh2","bioh2c",1.79140934036579E-7
"2045","IND","pebiolc","segabio","biogas",9.1E-8
"2045","IND","pebiolc","segabio","biogasc",0
"2045","IND","pebiolc","sehe","biohp",7.72650217846676E-8
"2045","IND","pebios","seliqbio","bioeths",7.165800432E-6
"2045","IND","pebioil","seliqbio","biodiesel",2.4693997608E-5
"2045","IND","seel","seh2","elh2",0.0103669911610903
"2045","IND","seel","seh2","elh2VRE",0
"2045","IND","seh2","seliqsyn","MeOH",9.22551548084587E-8
"2045","IND","seh2","seel","h2turb",0.00472223951652962
"2045","IND","seh2","seel","h2turbVRE",0.00769252056392676
"2045","IND","seh2","segasyn","h22ch4",9E-8
"2045","JPN","peoil","seliqfos","refliq",0.1124396929729
"2045","JPN","peoil","seel","dot",2.5E-8
"2045","JPN","pegas","seliqfos","gasftrec",0
"2045","JPN","pegas","seliqfos","gasftcrec",0
"2045","JPN","pegas","seel","ngcc",1.29256079616104E-5
"2045","JPN","pegas","seel","ngccc",1.17572407820838E-7
"2045","JPN","pegas","seel","ngt",3.6E-9
"2045","JPN","pegas","seel","gaschp",4.99732862703526E-5
"2045","JPN","pegas","seh2","gash2",0.00208978168354783
"2045","JPN","pegas","seh2","gash2c",0.00650451250089626
"2045","JPN","pegas","segafos","gastr",0.0226310826282917
"2045","JPN","pegas","sehe","gashp",6.04287262447886E-8
"2045","JPN","pecoal","seliqfos","coalftrec",8.5E-8
"2045","JPN","pecoal","seliqfos","coalftcrec",1.6656091107952E-7
"2045","JPN","pecoal","sesofos","coaltr",0.0131332564858343
"2045","JPN","pecoal","seel","igcc",6.61087980526822E-6
"2045","JPN","pecoal","seel","igccc",1.38339822655256E-7
"2045","JPN","pecoal","seel","pc",1.18810026263675E-5
"2045","JPN","pecoal","seel","pcc",1.38339822655256E-7
"2045","JPN","pecoal","seel","pco",1.38339822655256E-7
"2045","JPN","pecoal","seel","coalchp",0.00155959768205286
"2045","JPN","pecoal","seh2","coalh2",3.05164143955644E-7
"2045","JPN","pecoal","seh2","coalh2c",0.000116316891979243
"2045","JPN","pecoal","segafos","coalgas",1.08888831098508E-6
"2045","JPN","pecoal","sehe","coalhp",4.67178300324333E-8
"2045","JPN","peur","seel","tnrs",0.0113806267160476
"2045","JPN","peur","seel","fnrs",0
"2045","JPN","pegeo","seel","geohdr",0.00149037
"2045","JPN","pegeo","sehe","geohe",7.00711741306756E-5
"2045","JPN","pehyd","seel","hydro",0.0134692180156703
"2045","JPN","pewin","seel","wind",0.0222000467366255
"2045","JPN","pewin","seel","windoff",0.0289643668200255
"2045","JPN","pesol","seel","spv",0.0225150276519096
"2045","JPN","pesol","seel","csp",4.52415138016395E-7
"2045","JPN","pesol","sehe","solhe",0
"2045","JPN","pebiolc","seliqbio","bioftrec",0.00733539434726593
"2045","JPN","pebiolc","seliqbio","bioftcrec",0.00481871584016976
"2045","JPN","pebiolc","seliqbio","bioethl",9.17090103005294E-8
"2045","JPN","pebiolc","sesobio","biotr",1.19986198252472E-6
"2045","JPN","pebiolc","sesobio","biotrmod",0.00116963826152002
"2045","JPN","pebiolc","seel","biochp",1.02002175953479E-7
"2045","JPN","pebiolc","seel","bioigcc",0.0113434307405731
"2045","JPN","pebiolc","seel","bioigccc",1.38339822655256E-7
"2045","JPN","pebiolc","seh2","bioh2",1.69501882290671E-7
"2045","JPN","pebiolc","seh2","bioh2c",6.74169482264904E-5
"2045","JPN","pebiolc","segabio","biogas",0.000214286720385729
"2045","JPN","pebiolc","segabio","biogasc",0
"2045","JPN","pebiolc","sehe","biohp",0.000191957852330781
"2045","JPN","pebios","seliqbio","bioeths",0
"2045","JPN","pebioil","seliqbio","biodiesel",0
"2045","JPN","seel","seh2","elh2",0.000776256074230283
"2045","JPN","seel","seh2","elh2VRE",0
"2045","JPN","seh2","seliqsyn","MeOH",9.62321191089475E-8
"2045","JPN","seh2","seel","h2turb",0.00108356299038842
"2045","JPN","seh2","seel","h2turbVRE",0.000582192055672712
"2045","JPN","seh2","segasyn","h22ch4",9E-8
"2045","USA","peoil","seliqfos","refliq",0.393485575737158
"2045","USA","peoil","seel","dot",2.5E-8
"2045","USA","pegas","seliqfos","gasftrec",0
"2045","USA","pegas","seliqfos","gasftcrec",0
"2045","USA","pegas","seel","ngcc",2.10334141466572E-5
"2045","USA","pegas","seel","ngccc",6E-8
"2045","USA","pegas","seel","ngt",0.000784668021806076
"2045","USA","pegas","seel","gaschp",3.63362032804899E-7
"2045","USA","pegas","seh2","gash2",3.91301441063633E-7
"2045","USA","pegas","seh2","gash2c",0.0639709414649497
"2045","USA","pegas","segafos","gastr",0.148435841619156
"2045","USA","pegas","sehe","gashp",2.9951268693573E-6
"2045","USA","pecoal","seliqfos","coalftrec",2.39254132908085E-6
"2045","USA","pecoal","seliqfos","coalftcrec",9.68448977709375E-8
"2045","USA","pecoal","sesofos","coaltr",0.00689003605062417
"2045","USA","pecoal","seel","igcc",6.5E-8
"2045","USA","pecoal","seel","igccc",7E-8
"2045","USA","pecoal","seel","pc",1.21957912102534E-5
"2045","USA","pecoal","seel","pcc",7E-8
"2045","USA","pecoal","seel","pco",7E-8
"2045","USA","pecoal","seel","coalchp",9.0832409497184E-7
"2045","USA","pecoal","seh2","coalh2",2.79506941077044E-7
"2045","USA","pecoal","seh2","coalh2c",1.5066849048242E-7
"2045","USA","pecoal","segafos","coalgas",3.89143874264438E-7
"2045","USA","pecoal","sehe","coalhp",5.85300434553409E-6
"2045","USA","peur","seel","tnrs",0.0314451008857419
"2045","USA","peur","seel","fnrs",0
"2045","USA","pegeo","seel","geohdr",0.01068627
"2045","USA","pegeo","sehe","geohe",0.00505951549613357
"2045","USA","pehyd","seel","hydro",0.0413456935955374
"2045","USA","pewin","seel","wind",0.276111370357549
"2045","USA","pewin","seel","windoff",0.0292312709311045
"2045","USA","pesol","seel","spv",0.325898963221826
"2045","USA","pesol","seel","csp",0.00353128413749354
"2045","USA","pesol","sehe","solhe",0
"2045","USA","pebiolc","seliqbio","bioftrec",0.00045127530684532
"2045","USA","pebiolc","seliqbio","bioftcrec",0.113219884334736
"2045","USA","pebiolc","seliqbio","bioethl",9.17090103005293E-8
"2045","USA","pebiolc","sesobio","biotr",0
"2045","USA","pebiolc","sesobio","biotrmod",0.0338197851840817
"2045","USA","pebiolc","seel","biochp",0.000221490365614494
"2045","USA","pebiolc","seel","bioigcc",0.00276220391703171
"2045","USA","pebiolc","seel","bioigccc",1.35213788123168E-7
"2045","USA","pebiolc","seh2","bioh2",9.63770109404871E-8
"2045","USA","pebiolc","seh2","bioh2c",0.00501802540525784
"2045","USA","pebiolc","segabio","biogas",0.00107645731011464
"2045","USA","pebiolc","segabio","biogasc",0
"2045","USA","pebiolc","sehe","biohp",0.0148411484900658
"2045","USA","pebios","seliqbio","bioeths",0.03310524
"2045","USA","pebioil","seliqbio","biodiesel",0.00951581866666667
"2045","USA","seel","seh2","elh2",0.0244533490258813
"2045","USA","seel","seh2","elh2VRE",0
"2045","USA","seh2","seliqsyn","MeOH",0.00291742797924076
"2045","USA","seh2","seel","h2turb",0.00605578388330264
"2045","USA","seh2","seel","h2turbVRE",0.0123761322462727
"2045","USA","seh2","segasyn","h22ch4",9E-8
"2050","LAM","peoil","seliqfos","refliq",0.460167318627698
"2050","LAM","peoil","seel","dot",2.5E-8
"2050","LAM","pegas","seliqfos","gasftrec",0
"2050","LAM","pegas","seliqfos","gasftcrec",0
"2050","LAM","pegas","seel","ngcc",7.70641923381304E-7
"2050","LAM","pegas","seel","ngccc",6E-8
"2050","LAM","pegas","seel","ngt",3.6E-9
"2050","LAM","pegas","seel","gaschp",3.40230991952816E-6
"2050","LAM","pegas","seh2","gash2",1.37418004680888E-7
"2050","LAM","pegas","seh2","gash2c",0.0647533365881547
"2050","LAM","pegas","segafos","gastr",0.0976538133142297
"2050","LAM","pegas","sehe","gashp",4.07812527437915E-6
"2050","LAM","pecoal","seliqfos","coalftrec",3.86683568849847E-7
"2050","LAM","pecoal","seliqfos","coalftcrec",1E-5
"2050","LAM","pecoal","sesofos","coaltr",0.0135492416138707
"2050","LAM","pecoal","seel","igcc",6.5E-8
"2050","LAM","pecoal","seel","igccc",7E-8
"2050","LAM","pecoal","seel","pc",2.79665447034413E-6
"2050","LAM","pecoal","seel","pcc",7E-8
"2050","LAM","pecoal","seel","pco",7E-8
"2050","LAM","pecoal","seel","coalchp",3.63165868427799E-6
"2050","LAM","pecoal","seh2","coalh2",8.04841361440686E-8
"2050","LAM","pecoal","seh2","coalh2c",1.38462891755537E-7
"2050","LAM","pecoal","segafos","coalgas",9E-8
"2050","LAM","pecoal","sehe","coalhp",1.39911795451339E-6
"2050","LAM","peur","seel","tnrs",0.00217740506481697
"2050","LAM","peur","seel","fnrs",0
"2050","LAM","pegeo","seel","geohdr",0.00586635
"2050","LAM","pegeo","sehe","geohe",0.0109718310367194
"2050","LAM","pehyd","seel","hydro",0.1366066875
"2050","LAM","pewin","seel","wind",0.159284041139469
"2050","LAM","pewin","seel","windoff",0.0433033363973434
"2050","LAM","pesol","seel","spv",0.189760906514434
"2050","LAM","pesol","seel","csp",0.00419249860578861
"2050","LAM","pesol","sehe","solhe",0
"2050","LAM","pebiolc","seliqbio","bioftrec",0.0109357504972917
"2050","LAM","pebiolc","seliqbio","bioftcrec",0.0685457975515399
"2050","LAM","pebiolc","seliqbio","bioethl",9E-8
"2050","LAM","pebiolc","sesobio","biotr",0
"2050","LAM","pebiolc","sesobio","biotrmod",0.0640381432474883
"2050","LAM","pebiolc","seel","biochp",0.00216333865189524
"2050","LAM","pebiolc","seel","bioigcc",0.00435770698106084
