Year ,Region ,Method                                                                     ,value               ,Market                                         ,score                   ,score_direct            ,total_score         ,total_score_direct
2020 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  ,11.3592846          ,"market group for electricity, low voltage"    ,0.001955065092202908    ,0.00180200307908664     ,6218279422.28026    ,5731450431.118007
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    ,12.3489321          ,"market group for electricity, low voltage"    ,0.0019906388645643657   ,0.0005121776804029347   ,6883033968.755405   ,1770957271.5607755
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                ,12.3489321          ,"market group for electricity, low voltage"    ,0.1957610274063361      ,0.15564571681782258     ,676883097874.7834   ,538176348818.95337
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 ,12.3489321          ,"market group for electricity, low voltage"    ,0.09648836995328954     ,0.0                     ,333627932117.9987   ,0.0
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       ,12.3489321          ,"market group for electricity, low voltage"    ,0.024197641676858294    ,3.70642437012754e-07    ,83668209533.34291   ,1281570.7206537272
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        ,12.3489321          ,"market group for electricity, low voltage"    ,1.5998560706252013e-05  ,6.148585368490561e-10   ,55318239.16058557   ,2125.9969703432157
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                ,12.3489321          ,"market group for electricity, low voltage"    ,0.02995555203433143     ,0.000285216107157572    ,103577341865.19319  ,986192015.5122507
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            ,12.3489321          ,"market group for electricity, low voltage"    ,0.14893801675563703     ,0.0319792065849963      ,514983127686.7268   ,110574534204.39781
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           ,12.3489321          ,"market group for electricity, low voltage"    ,0.020402810491896444    ,4.729413489721539e-06   ,70546817995.80711   ,16352897.696070695
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            ,12.3489321          ,"market group for electricity, low voltage"    ,1.949749953293314e-05   ,3.570484045083561e-06   ,67416523.39855245   ,12345666.210323665
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  ,12.3489321          ,"market group for electricity, low voltage"    ,0.012882990743137094    ,0.0                     ,44545529820.93999   ,0.0
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     ,12.3489321          ,"market group for electricity, low voltage"    ,-4.797752405945927e-06  ,-5.610092750515195e-07  ,-16589193.234218609 ,-1939802.324622803
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               ,12.3489321          ,"market group for electricity, low voltage"    ,9.868951058311928e-09   ,0.0                     ,34123.8818248488    ,0.0
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    ,12.3489321          ,"market group for electricity, low voltage"    ,0.00011009294393157318  ,2.7354493681342757e-05  ,380668481.0040292   ,94583659.82821861
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" ,12.3489321          ,"market group for electricity, low voltage"    ,0.00040858932107275085  ,8.910697398850024e-05   ,1412779699.1595     ,308105271.99772763
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     ,12.3489321          ,"market group for electricity, low voltage"    ,0.0002846981081779603   ,6.57747296995775e-05    ,984400929.9286642   ,227429347.8676621
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      ,12.3489321          ,"market group for electricity, low voltage"    ,2.6263312822959328e-05  ,4.3968588337178387e-07  ,90810682.69609953   ,1520302.31334427
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           ,12.3489321          ,"market group for electricity, low voltage"    ,0.0030166425164224347   ,2.6314825440695816e-06  ,10430647809.47666   ,9098879.792534146
2030 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  ,12.3489321          ,"market group for electricity, low voltage"    ,0.0015145526979132998   ,0.0013462461206206378   ,5236870359.952883   ,4654916541.361147
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    ,13.3868501          ,"market group for electricity, low voltage"    ,0.0022539457742633585   ,0.0004679225159585099   ,8448505579.805765   ,1753922402.2744005
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                ,13.3868501          ,"market group for electricity, low voltage"    ,0.15222804874214135     ,0.11862842668565896     ,570599139467.4312   ,444657070379.1317
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 ,13.3868501          ,"market group for electricity, low voltage"    ,0.07458631896496039     ,0.0                     ,279573244018.5193   ,0.0
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       ,13.3868501          ,"market group for electricity, low voltage"    ,0.02446313455286897     ,1.4975540326087528e-08  ,91695608265.9085    ,56133.087783314884
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        ,13.3868501          ,"market group for electricity, low voltage"    ,1.655935814562813e-05   ,2.4536279259801188e-11  ,62069740.66936657   ,91.96977788955529
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                ,13.3868501          ,"market group for electricity, low voltage"    ,0.028286237821627393    ,9.202174653560465e-05   ,106025815171.10141  ,344926771.50745344
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            ,13.3868501          ,"market group for electricity, low voltage"    ,0.08510762013202738     ,0.017670034751417305    ,319010426861.05396  ,66232909814.123985
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           ,13.3868501          ,"market group for electricity, low voltage"    ,0.02072108590124713     ,6.417188306169136e-07   ,77669219843.38124   ,2405366.2617084556
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            ,13.3868501          ,"market group for electricity, low voltage"    ,1.4605463811240337e-05  ,1.6032293364957746e-06  ,54745923.31097374   ,6009413.425005591
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  ,13.3868501          ,"market group for electricity, low voltage"    ,0.013033740104952778    ,0.0                     ,48854603007.66111   ,0.0
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     ,13.3868501          ,"market group for electricity, low voltage"    ,-4.5877674745782405e-06 ,-5.350474922574653e-07  ,-17196411.533233654 ,-2005528.1610648476
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               ,13.3868501          ,"market group for electricity, low voltage"    ,7.40531350474192e-09    ,0.0                     ,27757.470112816005  ,0.0
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    ,13.3868501          ,"market group for electricity, low voltage"    ,8.494411307726345e-05   ,1.375688310835036e-05   ,318397550.4199771   ,51565172.96411833
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" ,13.3868501          ,"market group for electricity, low voltage"    ,0.00030153709769007223  ,4.3572275622539056e-05  ,1130256939.382495   ,163322746.23694804
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     ,13.3868501          ,"market group for electricity, low voltage"    ,0.0002096413404034595   ,2.6256970727592012e-05  ,785802415.6483722   ,98419476.7389014
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      ,13.3868501          ,"market group for electricity, low voltage"    ,2.3860473425827446e-05  ,7.933654230796305e-08   ,89436642.69864395   ,297378.5918121226
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           ,13.3868501          ,"market group for electricity, low voltage"    ,0.004493091307899145    ,1.4341538512365062e-06  ,16841535150.848465  ,5375664.735515427
2040 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  ,13.3868501          ,"market group for electricity, low voltage"    ,0.0011971747111583387   ,0.0010213214534680222   ,4487391552.500494   ,3828237616.417351
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    ,13.4084742          ,"market group for electricity, low voltage"    ,0.0021144518731327842   ,0.00044830018599378266  ,7938440548.651931   ,1683086013.7707942
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                ,13.4084742          ,"market group for electricity, low voltage"    ,0.10878529465560065     ,0.08195266624377634     ,408420548684.12537  ,307680859066.2481
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 ,13.4084742          ,"market group for electricity, low voltage"    ,0.052277547806137685    ,0.0                     ,196269402279.40186  ,0.0
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       ,13.4084742          ,"market group for electricity, low voltage"    ,0.024676590897745133    ,1.2110155166880594e-08  ,92645121070.98373   ,45466.03687167224
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        ,13.4084742          ,"market group for electricity, low voltage"    ,1.6550118314224617e-05  ,2.6935739144899944e-11  ,62135313.63850392   ,101.12680574704987
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                ,13.4084742          ,"market group for electricity, low voltage"    ,0.02681242907811172     ,6.467280870950524e-05   ,100663853789.29343  ,242805832.36642218
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            ,13.4084742          ,"market group for electricity, low voltage"    ,0.04003225957226317     ,0.0077798083942125385   ,150296025499.87027  ,29208300837.727833
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           ,13.4084742          ,"market group for electricity, low voltage"    ,0.021003863646484395    ,4.130558826790852e-07   ,78856333865.17711   ,1550765.7608970075
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            ,13.4084742          ,"market group for electricity, low voltage"    ,1.0983357319663807e-05  ,5.844584366961216e-07   ,41235617.71002612   ,2194274.8434354383
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  ,13.4084742          ,"market group for electricity, low voltage"    ,0.013196463925258353    ,0.0                     ,49544444900.45606   ,0.0
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     ,13.4084742          ,"market group for electricity, low voltage"    ,-4.481568624337205e-06  ,-5.225756332171772e-07  ,-16825479.236987375 ,-1961943.7307515317
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               ,13.4084742          ,"market group for electricity, low voltage"    ,5.254748591283076e-09   ,0.0                     ,19728.285055837532  ,0.0
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    ,13.4084742          ,"market group for electricity, low voltage"    ,6.783736105263823e-05   ,7.1601491565477545e-06  ,254686741.5317077   ,26881869.065442253
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" ,13.4084742          ,"market group for electricity, low voltage"    ,0.00021199208666507324  ,1.681716418890627e-05   ,795897318.9027836   ,63137903.40035183
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     ,13.4084742          ,"market group for electricity, low voltage"    ,0.00015773572729933295  ,1.0655391223271414e-05  ,592198720.3751756   ,40004310.726279534
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      ,13.4084742          ,"market group for electricity, low voltage"    ,1.9933958724174414e-05  ,4.817983650176429e-08   ,74839511.95194812   ,180885.06651435496
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           ,13.4084742          ,"market group for electricity, low voltage"    ,0.005352325243601885    ,2.962646482900443e-07   ,20094624182.876484  ,1112287.9300313573
2050 ,USA    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  ,13.4084742          ,"market group for electricity, low voltage"    ,0.0009576452273445731   ,0.0007843690959439641   ,3595357170.608796   ,2944813980.147751
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 1.0415824          ,"market group for electricity, medium voltage" ,0.0480008895652516      ,0.04684446378145025     ,13999126891.54272   ,13661863323.414886
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 1.0415824          ,"market group for electricity, medium voltage" ,0.08093029627355904     ,0.06919872979709334     ,23602760223.090908  ,20181330136.52224
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 1.0415824          ,"market group for electricity, medium voltage" ,0.0318771435002493      ,0.0                     ,9296748056.997538   ,0.0
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 1.0415824          ,"market group for electricity, medium voltage" ,0.0057956600833964575   ,1.628273555626242e-06   ,1690264110.9895191  ,474874.7018192001
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 1.0415824          ,"market group for electricity, medium voltage" ,6.9330548102564205e-06  ,2.731025886665235e-09   ,2021977.4032075596  ,796.4847792985729
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 1.0415824          ,"market group for electricity, medium voltage" ,0.015218864601186153    ,0.0008237361130988197   ,4438476424.641984   ,240236930.54147923
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 1.0415824          ,"market group for electricity, medium voltage" ,0.19025077163228094     ,0.0012798502795313665   ,55485319489.20886   ,373259467.2225864
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 1.0415824          ,"market group for electricity, medium voltage" ,0.005054889093412486    ,1.8187388822081605e-05  ,1474223383.8221123  ,5304225.94773034
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 1.0415824          ,"market group for electricity, medium voltage" ,1.5650987212251563e-05  ,4.0804062367183704e-06  ,4564501.990413762   ,1190022.2098845048
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 1.0415824          ,"market group for electricity, medium voltage" ,0.0049795791839765905   ,0.0                     ,1452259770.482186   ,0.0
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 1.0415824          ,"market group for electricity, medium voltage" ,-0.00026462038464168875 ,-0.0002629620207381222  ,-77174701.89072372  ,-76691051.54739368
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 1.0415824          ,"market group for electricity, medium voltage" ,4.977994581195859e-09   ,0.0                     ,1451.7976320593139  ,0.0
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 1.0415824          ,"market group for electricity, medium voltage" ,9.384256240491948e-05   ,3.970397812527875e-05   ,27368533.18412243   ,11579390.151077095
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 1.0415824          ,"market group for electricity, medium voltage" ,0.00019233271851802945  ,8.12007966641776e-05    ,56092504.87470939   ,23681649.78798811
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 1.0415824          ,"market group for electricity, medium voltage" ,0.00024513352325016273  ,0.00011156644911248576  ,71491493.77086088   ,32537581.951297022
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 1.0415824          ,"market group for electricity, medium voltage" ,9.030263134955103e-06   ,1.5673531534717338e-06  ,2633613.6816466567  ,457107.68858738395
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 1.0415824          ,"market group for electricity, medium voltage" ,0.0007998697103727356   ,3.0182258722854776e-06  ,233276459.53285488  ,880244.6653832163
2020 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 1.0415824          ,"market group for electricity, medium voltage" ,0.018471995529652376    ,0.01838280588707092     ,5387229522.238087   ,5361217980.885048
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 1.1256906          ,"market group for electricity, medium voltage" ,0.04429725425602805     ,0.043040048905293074    ,13962200762.109816  ,13565937973.344036
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 1.1256906          ,"market group for electricity, medium voltage" ,0.058563753917553266    ,0.04798425865584939     ,18458906839.996807  ,15124320096.720322
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 1.1256906          ,"market group for electricity, medium voltage" ,0.022784264274429356    ,0.0                     ,7181448994.059464   ,0.0
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 1.1256906          ,"market group for electricity, medium voltage" ,0.006324614430309373    ,2.670306857783555e-07   ,1993476523.5906126  ,84166.30120982957
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 1.1256906          ,"market group for electricity, medium voltage" ,7.333119966503295e-06   ,4.5292161357531016e-10  ,2311350.780190221   ,142.75788882279653
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 1.1256906          ,"market group for electricity, medium voltage" ,0.013644719534566275    ,0.00016371660737075043  ,4300725105.515336   ,51602388.87472045
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 1.1256906          ,"market group for electricity, medium voltage" ,0.12659080903380257     ,0.0008757160424339957   ,39900583457.20906   ,276019888.826402
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 1.1256906          ,"market group for electricity, medium voltage" ,0.005492865162849702    ,3.1489765055047555e-06  ,1731314670.6484659  ,992536.5105229144
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 1.1256906          ,"market group for electricity, medium voltage" ,1.102166142890875e-05   ,1.4166762021771546e-06  ,3473954.5867334413  ,446526.9435296663
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 1.1256906          ,"market group for electricity, medium voltage" ,0.005464594948825451    ,0.0                     ,1722404086.6760814  ,0.0
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 1.1256906          ,"market group for electricity, medium voltage" ,-0.00024369366963229025 ,-0.00024159766538024683 ,-76810628.49168088  ,-76149981.852137
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 1.1256906          ,"market group for electricity, medium voltage" ,2.727818816427142e-09   ,0.0                     ,859.7904000434447   ,0.0
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 1.1256906          ,"market group for electricity, medium voltage" ,6.153596076418545e-05   ,1.6139750270372338e-05  ,19395726.72637947   ,5087142.246397568
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 1.1256906          ,"market group for electricity, medium voltage" ,0.0001240096438558549   ,3.365213401151267e-05   ,39087017.31140742   ,10606929.45947603
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 1.1256906          ,"market group for electricity, medium voltage" ,0.000137472656085387    ,3.116652388019692e-05   ,43330469.479458824  ,9823481.630651696
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 1.1256906          ,"market group for electricity, medium voltage" ,8.910342785214413e-06   ,2.7775728007279174e-07  ,2808480.952506231   ,87547.25259266251
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 1.1256906          ,"market group for electricity, medium voltage" ,0.0014115230864499013   ,2.1949192498922376e-06  ,444902715.6278995   ,691823.990861568
2030 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 1.1256906          ,"market group for electricity, medium voltage" ,0.01572202840913256     ,0.015616634346993574    ,4955479086.066173   ,4922259576.653385
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 1.2274759          ,"market group for electricity, medium voltage" ,0.041393988948554186    ,0.040000818924606746    ,14226834674.98065   ,13748011538.861235
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 1.2274759          ,"market group for electricity, medium voltage" ,0.0415884348422603      ,0.03150984546792232     ,14293664416.526548  ,10829721258.887684
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 1.2274759          ,"market group for electricity, medium voltage" ,0.014412661012184106    ,0.0                     ,4953534333.251166   ,0.0
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 1.2274759          ,"market group for electricity, medium voltage" ,0.006539841239194727    ,8.116562963151462e-09   ,2247699303.0625453  ,2789.607919868282
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 1.2274759          ,"market group for electricity, medium voltage" ,7.591244348617092e-06   ,2.1144683319803062e-11  ,2609059.45690283    ,7.26728497269327
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 1.2274759          ,"market group for electricity, medium voltage" ,0.012707993113996067    ,3.411975842197346e-05   ,4367651479.742915   ,11726730.729502447
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 1.2274759          ,"market group for electricity, medium voltage" ,0.07405437924597441     ,0.0005405759810010805   ,25451990427.89025   ,185792316.86335155
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 1.2274759          ,"market group for electricity, medium voltage" ,0.005672866242514137    ,2.54739060257327e-07    ,1949725847.0507042  ,87552.09603126468
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 1.2274759          ,"market group for electricity, medium voltage" ,8.475503588950065e-06   ,4.6352330761239025e-07  ,2912973.3908239193  ,159309.83297109875
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 1.2274759          ,"market group for electricity, medium voltage" ,0.005680227865303385    ,0.0                     ,1952255987.1271381  ,0.0
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 1.2274759          ,"market group for electricity, medium voltage" ,-0.0002267957083080283  ,-0.00022453390696760162 ,-77948154.52802967  ,-77170788.66996047
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 1.2274759          ,"market group for electricity, medium voltage" ,1.7073954745415121e-09  ,0.0                     ,586.8203030952554   ,0.0
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 1.2274759          ,"market group for electricity, medium voltage" ,4.5048061964307186e-05  ,8.16690263985706e-06    ,15482714.912810244  ,2806909.3270598575
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 1.2274759          ,"market group for electricity, medium voltage" ,8.278729705786952e-05   ,1.2861910170870161e-05  ,28453435.35010921   ,4420551.73355824
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 1.2274759          ,"market group for electricity, medium voltage" ,8.830841633824731e-05   ,8.825874432563333e-06   ,30351006.790262144  ,3033393.4854713464
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 1.2274759          ,"market group for electricity, medium voltage" ,9.63069803845801e-06    ,2.7059888950881198e-08  ,3310005.9278676547  ,9300.301232287227
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 1.2274759          ,"market group for electricity, medium voltage" ,0.002027410515328015    ,1.1701266615175525e-06  ,696807313.1520813   ,402164.6375488708
2040 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 1.2274759          ,"market group for electricity, medium voltage" ,0.013472890235219153    ,0.013352034203124044    ,4630541458.781515   ,4589004056.086931
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 1.2737107          ,"market group for electricity, medium voltage" ,0.03891693334885218     ,0.03761678564765576     ,13879296036.93356   ,13415612666.127161
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 1.2737107          ,"market group for electricity, medium voltage" ,0.02933987483156062     ,0.01959554995417823     ,10463743502.69345   ,6988537261.72597
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 1.2737107          ,"market group for electricity, medium voltage" ,0.008106265400422847    ,0.0                     ,2891010353.7163424  ,0.0
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 1.2737107          ,"market group for electricity, medium voltage" ,0.006777539908561785    ,7.177441443319174e-09   ,2417135028.3394065  ,2559.755510194141
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 1.2737107          ,"market group for electricity, medium voltage" ,7.269063718353513e-06   ,2.341032013504012e-11   ,2592431.586373624   ,8.349033068999294
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 1.2737107          ,"market group for electricity, medium voltage" ,0.0115900720148726      ,2.550726759696582e-05   ,4133471646.9518614  ,9096886.306485223
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 1.2737107          ,"market group for electricity, medium voltage" ,0.03483023827511069     ,0.0002807506906100634   ,12421821208.87625   ,100126644.42547965
2050 ,CAZ    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 1.2737107          ,"market group for electricity, medium voltage" ,0.005871532436691349    ,1.807515295762895e-07   ,2094017433.2030365  ,64463.04403355219
